Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,Source File,Segment
5755013,FLORAL JACQUARD KNIT VEST - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,69.9,,57.0,True,3950.0,42.19,,57.0,,True,27.71,"Composition: 57% cotton, 24% linen, 19% polyamide | 57% cotton | 24% linen | 24% RCS-certified recycled linen | 57% RCS-certified recycled cotton",China,2026-03-22,93.62,men_new,Men
9863001,RELAXED FIT WAXED LYOCELL SHORTS - Brown | ZARA United States,GENERAL,Brown,119.0,,100.0,True,6550.0,69.96,,100.0,,True,49.04,,Turkey,2026-03-22,93.62,men_new,Men
4336021,FLUID FLORAL PRINT SHIRT - Printed | ZARA United States,GENERAL,Printed,119.0,,100.0,True,6550.0,69.96,,100.0,,True,49.04,,Morocco,2026-03-22,93.62,men_new,Men
3992453,CROCHET KNIT HENLEY SHIRT - Brown | ZARA United States,GENERAL,Brown,69.9,,99.0,True,3950.0,42.19,,99.0,,True,27.71,"Composition: 99% cotton, 1% elastane",,2026-03-22,93.62,men_new,Men
7140002,OPENWORK TEXTURED CARDIGAN - Light beige | ZARA United States,GENERAL,Light beige,99.9,,100.0,True,5550.0,59.28,,100.0,,True,40.62,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,men_new,Men
13519720,LEATHER CROSSBODY BAG - Brown | ZARA United States,GENERAL,Brown,149.0,,100.0,True,9550.0,102.01,,100.0,,True,46.99,,China,2026-03-22,93.62,men_new,Men
13348720,LEATHER SHOPPER - Black | ZARA United States,GENERAL,Black,499.0,,100.0,True,33550.0,358.36,,100.0,,True,140.64,100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new,Men
13349720,LEATHER SHOPPER BAG - Black | ZARA United States,GENERAL,Black,439.0,,100.0,True,29950.0,319.91,,100.0,,True,119.09,100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new,Men
12492720,LEATHER SHOES - Blue | ZARA United States,GENERAL,Blue,179.0,,100.0,True,11950.0,127.64,,100.0,,True,51.36,15% polyester | 15% RCS-certified recycled polyester,Portugal,2026-03-22,93.62,men_new,Men
12493720,LEATHER SHOES - Burgundy Red | ZARA United States,GENERAL,Burgundy Red,179.0,,100.0,True,11950.0,127.64,,100.0,,True,51.36,16% polyester | 16% RCS-certified recycled polyester,Portugal,2026-03-22,93.62,men_new,Men
12692720,LEATHER LOAFERS - Brown | ZARA United States,GENERAL,Brown,179.0,,100.0,True,11950.0,127.64,,100.0,,True,51.36,12% polyester,,2026-03-22,93.62,men_new,Men
12798720,CRISSCROSS LEATHER SANDALS - Green | ZARA United States,GENERAL,Green,149.0,,100.0,True,9550.0,102.01,,100.0,,True,46.99,,China,2026-03-22,93.62,men_new,Men
8435465,COMBINED METAL PLATE NECKLACE - Brown | ZARA United States,GENERAL,Brown,49.9,,70.0,True,2550.0,27.24,,70.0,,True,22.66,"Composition: 70% polyester, 25% zinc, 3% brass, 1% iron, 1% Ag | 70% polyester | 70% RCS-certified recycled polyester",China,2026-03-22,93.62,men_new,Men
441412,COMBINED PENDANT CORD NECKLACE - various | ZARA United States,GENERAL,various,39.9,,60.0,True,2050.0,21.9,,60.0,,True,18.0,,China,2026-03-22,93.62,men_new,Men
5919422,LEATHER CARABINER BELT - Brown | ZARA United States,GENERAL,Brown,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,,Spain,2026-03-22,93.62,men_new,Men
6980400,CONTRAST LEATHER BELT - Black | ZARA United States,GENERAL,Black,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,,Spain,2026-03-22,93.62,men_new,Men
2907404,OVAL SUNGLASSES - Silver | ZARA United States,GENERAL,Silver,99.9,,90.0,True,5550.0,59.28,,90.0,,True,40.62,,China,2026-03-22,93.62,men_new,Men
8435466,METAL HOOK KEYCHAIN - Gold | ZARA United States,GENERAL,Gold,29.9,,70.0,True,1650.0,17.62,,70.0,,True,12.28,,China,2026-03-22,93.62,men_new,Men
1564700,COMFORT SUIT JACKET - Dark brown | ZARA United States,GENERAL,Dark brown,129.0,,54.0,True,7550.0,80.65,,54.0,,True,48.35,54% polyester | 100% polyester | 95% polyester | 54% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,Turkey,2026-03-22,93.62,men_new,Men
1564701,STRETCH SUIT PANTS - Dark brown | ZARA United States,GENERAL,Dark brown,69.9,,54.0,True,3950.0,42.19,,54.0,,True,27.71,"Composition: 54% polyester, 39% viscose, 7% elastane | 54% polyester | 54% RCS-certified recycled polyester",Turkey,2026-03-22,93.62,men_new,Men
7545710,EASY CARE TEXTURED SHIRT - Brown Stripes | ZARA United States,GENERAL,Brown Stripes,49.9,,60.0,True,1750.0,18.69,,60.0,,True,31.21,"Composition: 60% cotton, 40% polyester",,2026-03-22,93.62,men_new,Men
2241408,100% SILK GEOMETRIC JACQUARD TIE - Brown | ZARA United States,GENERAL,Brown,4.0,59.9,100.0,True,2950.0,31.51,,100.0,,True,-27.51,100% SILK GEOMETRIC JACQUARD TIE | 100% silk (mulberry) | / 100% SILK GEOMETRIC JACQUARD TIE,China,2026-03-22,93.62,men_new,Men
4410410,100% LINEN SUIT JACKET - Light beige | ZARA United States,GENERAL,Light beige,169.0,,100.0,True,9550.0,102.01,,100.0,,True,66.99,100% LINEN SUIT JACKET | 100% linen | 100% polyester | / 100% LINEN SUIT JACKET | 100% certified European grown linen | 100% RCS-certified recycled polyester,Bangladesh,2026-03-22,93.62,men_new,Men
4410411,100% LINEN SUIT PANTS - Light beige | ZARA United States,GENERAL,Light beige,79.9,,100.0,True,4350.0,46.46,,100.0,,True,33.44,100% LINEN SUIT PANTS | Composition: 100% linen | / 100% LINEN SUIT PANTS | 100% linen | 100% certified European grown linen,Bangladesh,2026-03-22,93.62,men_new,Men
4410120,100% LINEN POCKET JACKET - Navy blue | ZARA United States,GENERAL,Navy blue,129.0,,100.0,True,7550.0,80.65,,100.0,,True,48.35,100% LINEN POCKET JACKET | 100% linen | 100% cotton | / 100% LINEN POCKET JACKET | 100% certified European grown linen,Bangladesh,2026-03-22,93.62,men_new,Men
7545938,REGULAR FIT COTTON SHIRT - Dark yellow | ZARA United States,GENERAL,Dark yellow,69.9,,100.0,True,3950.0,42.19,,100.0,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,men_new,Men
706706,RELAXED FIT COTTON - LINEN PANTS - Mink | ZARA United States,GENERAL,Mink,99.9,,79.0,True,5550.0,59.28,,79.0,,True,40.62,"Composition: 79% cotton, 21% linen | 79% cotton | 21% linen | 79% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,men_new,Men
12442720,CASUAL LEATHER BOAT SHOES - Taupe Gray | ZARA United States,GENERAL,Taupe Gray,99.9,,100.0,True,5950.0,63.55,,100.0,,True,36.35,100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new,Men
4175336,100% LINEN TEXTURED WEAVE BLAZER - Dark olive | ZARA United States,GENERAL,Dark olive,229.0,,100.0,True,13950.0,149.01,,100.0,,True,79.99,100% LINEN TEXTURED WEAVE BLAZER | 100% linen | 62% cotton | 38% polyester | 95% polyester | / 100% LINEN TEXTURED WEAVE BLAZER | 100% certified European grown linen | 95% RCS-certified recycled polyester | 38% RCS-certified recycled polyester | 62% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,men_new,Men
5755460,LIGHTWEIGHT COTTON KNIT T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,China,2026-03-22,93.62,men_new,Men
4215347,CROPPED FIT 100% LINEN OVERSHIRT - taupe brown | ZARA United States,GENERAL,taupe brown,179.0,,100.0,True,10950.0,116.96,,100.0,,True,62.04,CROPPED FIT 100% LINEN OVERSHIRT | 100% linen | 62% cotton | 38% polyester | 95% polyester | / CROPPED FIT 100% LINEN OVERSHIRT | 100% certified European grown linen | 62% OCS certified organically grown cotton | 38% RCS-certified recycled polyester | 95% RCS-certified recycled polyester,Morocco,2026-03-22,93.62,men_new,Men
4216347,100% LINEN BALLOON FIT PANTS - taupe brown | ZARA United States,GENERAL,taupe brown,119.0,,100.0,True,6550.0,69.96,,100.0,,True,49.04,100% LINEN BALLOON FIT PANTS | Composition: 100% linen | / 100% LINEN BALLOON FIT PANTS | 100% linen | 100% certified European grown linen,Morocco,2026-03-22,93.62,men_new,Men
12601720,LEATHER LOAFERS - Black | ZARA United States,GENERAL,Black,99.9,,100.0,True,,,,,,,,,China,2026-03-22,93.62,men_new,Men
706520,FLUID VISCOSE - LINEN SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,69.9,,65.0,True,3950.0,42.19,,65.0,,True,27.71,"Composition: 65% viscose, 35% linen | 35% linen",Turkey,2026-03-22,93.62,men_new,Men
6861334,PLEATED WIDE FIT PANTS - Beige | ZARA United States,GENERAL,Beige,79.9,,97.0,True,4350.0,46.46,,97.0,,True,33.44,"Composition: 97% cotton, 3% elastane | 97% cotton | 97% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,men_new,Men
5679137,GEOMETRIC JACQUARD SHIRT - Ecru | ZARA United States,GENERAL,Ecru,59.9,,57.0,True,,,,,,,,"Composition: 57% cotton, 33% viscose, 10% polyester | 57% cotton | 10% polyester | 10% RCS-certified recycled polyester | 29% RCS-certified recycled cotton | 28% OCS certified organically grown cotton",Portugal,2026-03-22,93.62,men_new,Men
4795404,REGULAR FIT COTTON BLEND SHORTS - Oyster-white | ZARA United States,GENERAL,Oyster-white,59.9,,17.0,True,,,,,,,,"Relaxed fit shorts made from a cotton and 17% linen blend fabric. Adjustable elastic drawstring waist. Side pockets and back welt pockets. | Composition: 83% cotton, 17% linen | 83% cotton | 17% linen | 83% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,men_new,Men
5679107,JACQUARD POLO SHIRT - Ecru | ZARA United States,GENERAL,Ecru,59.9,,69.0,True,,,,,,,,"Composition: 69% cotton, 28% polyester, 3% other fibres | 69% cotton | 28% polyester | 69% RCS-certified recycled cotton | 28% RCS-certified recycled polyester",Portugal,2026-03-22,93.62,men_new,Men
12352720,RUNNING SNEAKERS - Multi-color | ZARA United States,GENERAL,Multi-color,69.9,,52.0,True,4950.0,52.87,,52.0,,True,17.03,48% POLYESTER | 100% POLYESTER | 52% POLYESTER | 48% polyester | 100% polyester | 52% polyester | 48% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 52% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new,Men
4231330,WASHED RELAXED FIT TRAINING SWEATSHIRT - Light brown | ZARA United States,GENERAL,Light brown,79.9,,100.0,True,4950.0,52.87,,100.0,,True,27.03,COMPOSITION: 100% COTTON | 100% cotton,Portugal,2026-03-22,93.62,men_new,Men
6096333,2-IN-1 TRAINING SHORTS - Brown | ZARA United States,GENERAL,Brown,59.9,,100.0,True,3950.0,42.19,,100.0,,True,17.71,93% POLYESTER | 93% polyester | 93% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new,Men
4988322,TRAINING TECHNICAL CAP - Blue / Gray | ZARA United States,GENERAL,Blue / Gray,29.9,,100.0,True,2050.0,21.9,,100.0,,True,8.0,100% POLYESTER | 100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,men_new,Men
4231329,TRAINING COTTON T-SHIRT - Ecru | ZARA United States,GENERAL,Ecru,39.9,,100.0,True,2350.0,25.1,,100.0,,True,14.8,COMPOSITION: 100% COTTON | 100% cotton,Portugal,2026-03-22,93.62,men_new,Men
4231332,TRAINING TANK TOP - Brown | ZARA United States,GENERAL,Brown,39.9,,100.0,True,2350.0,25.1,,100.0,,True,14.8,COMPOSITION: 100% COTTON | 100% cotton,Portugal,2026-03-22,93.62,men_new,Men
1943405,TECHNICAL TANK TOP - Black | ZARA United States,GENERAL,Black,25.9,,84.0,True,1650.0,17.62,,84.0,,True,8.28,"COMPOSITION: 84% POLYESTER, 16% ELASTANE | 84% polyester | 84% RCS-certified recycled polyester",Bangladesh,2026-03-22,93.62,men_new,Men
12215520,MONOCHROME CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12200520,BASIC SNEAKERS - White | ZARA United States,GENERAL,White,55.9,,100.0,True,2250.0,24.03,4950.0,-40.0,54.55,True,31.87,76% polyester | 100% polyester | 76% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12248620,HEEL DETAIL SNEAKERS - Khaki Green | ZARA United States,GENERAL,Khaki Green,59.9,,100.0,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12203620,BASIC SNEAKERS - 1-839 | ZARA United States,GENERAL,1-839,55.9,,100.0,True,,,,,,,,83% polyester | 100% polyester | 83% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12338620,CASUAL SNEAKERS - Black | ZARA United States,GENERAL,Black,89.9,,53.0,True,,,,,,,,65% polyester | 100% polyester | 65% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12207720,LEATHER SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,79.9,,100.0,True,,,,,,,,75% polyester | 100% polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12243720,CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,,,,,,,,55% polyester | 60% cotton | 40% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12225720,RETRO STYLE SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,,,,,,,,60% cotton | 40% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12208720,CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,69.9,,100.0,True,,,,,,,,49% cotton | 26% polyester | 65% cotton | 35% polyester | 49% RCS-certified recycled cotton | 26% RCS-certified recycled polyester | 65% RCS-certified recycled cotton | 35% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12232720,HEEL DETAIL SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12215620,MONOCHROME THICK-SOLED SNEAKERS - Black | ZARA United States,GENERAL,Black,59.9,,100.0,True,,,,,,,,60% polyester | 100% polyester | 60% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12205720,SNEAKERS WITH HEEL DETAIL - Black | ZARA United States,GENERAL,Black,59.9,,100.0,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12200720,BASIC SNEAKERS - Sea green | ZARA United States,GENERAL,Sea green,55.9,,100.0,True,,,,,,,,73% polyester | 10% cotton | 65% cotton | 35% polyester | 10% RCS-certified recycled cotton | 73% RCS-certified recycled polyester | 65% RCS-certified recycled cotton | 35% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12238720,MESH SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,59.9,,72.0,True,,,,,,,,72% polyester | 100% polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12338720,CASUAL SNEAKERS - Blue | ZARA United States,GENERAL,Blue,89.9,,55.0,True,,,,,,,,65% polyester | 65% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12292720,LEATHER SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,89.9,,90.0,True,,,,,,,,40% cotton | 22% polyester | 65% cotton | 35% polyester,,2026-03-22,93.62,comparison_shoesl797.html,Men
12343720,RETRO-STYLE SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,69.9,,45.0,True,1050.0,11.22,7550.0,-40.0,86.09,True,58.68,30% polyester | 83% polyester | 100% polyester | 30% RCS-certified recycled polyester | 83% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12339720,RETRO STYLE SNEAKERS - Black | ZARA United States,GENERAL,Black,69.9,,41.0,True,,,,,,,,39% polyester | 94% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12310720,RETRO STYLE SNEAKERS - Green | ZARA United States,GENERAL,Green,69.9,,50.0,True,1050.0,11.22,7550.0,-40.0,86.09,True,58.68,70% polyester | 65% cotton | 35% polyester | 70% RCS-certified recycled polyester | 35% RCS-certified recycled polyester | 65% RCS-certified recycled cotton,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12393720,CHUNKY SOLE SNEAKERS - Bone White | ZARA United States,GENERAL,Bone White,69.9,,52.0,True,,,,,,,,48% polyester | 100% polyester | 67% polyester | 48% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 67% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12392720,CHUNKY SOLE SNEAKERS - Black | ZARA United States,GENERAL,Black,69.9,,55.0,True,,,,,,,,45% polyester | 88% polyester | 100% polyester | 85% polyester | 45% RCS-certified recycled polyester | 88% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 85% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12204720,RETRO STYLE SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,1050.0,11.22,7550.0,-40.0,86.09,True,48.68,100% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12245720,BASKETBALL SNEAKERS - Multi-color | ZARA United States,GENERAL,Multi-color,79.9,,70.0,True,4950.0,52.87,,70.0,,True,27.03,26% polyester | 100% polyester | 26% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12203720,MONOCHROME CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,2950.0,31.51,7550.0,-40.0,60.93,True,28.39,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12245620,ROPE LACE SKATE SNEAKERS - Black | ZARA United States,GENERAL,Black,89.9,,65.0,True,,,,,,,,35% polyester | 100% polyester | 55% polyester | 35% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 55% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12202720,CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100.0,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html,Men
12257720,BASKETBALL SNEAKERS - Black | ZARA United States,GENERAL,Black,79.9,,95.0,True,,,,,,,,5% polyester | 100% polyester | 90% polyester,,2026-03-22,93.62,comparison_shoesl797.html,Men
12225721,LEATHER SNEAKERS - Bone White | ZARA United States,GENERAL,Bone White,149.0,,92.0,True,9550.0,102.01,,92.0,,True,46.99,38% cotton | 20% polyester | 65% cotton | 35% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12228720,LEATHER SNEAKERS - Khaki Green | ZARA United States,GENERAL,Khaki Green,47.94,79.9,-40.0,True,,,,,,,,56% polyester | 100% polyester | 56% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,Laos,2026-03-22,93.62,comparison_shoesl797.html,Men
12288720,LEATHER SNEAKERS - Brown | ZARA United States,GENERAL,Brown,79.9,,100.0,True,4950.0,52.87,,100.0,,True,27.03,55% polyester | 100% polyester | 55% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12387620,CHUNKY SOLE SNEAKERS - Brown | ZARA United States,GENERAL,Brown,149.0,,37.0,True,,,,,,,,32% polyester | 88% polyester | 100% polyester | 64% polyester | 32% RCS-certified recycled polyester | 88% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 64% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12317720,CHUNKY SOLE SNEAKERS - White | ZARA United States,GENERAL,White,69.9,,60.0,True,3950.0,42.19,,60.0,,True,27.71,40% polyester | 100% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12315720,ATHLETIC SNEAKERS - Khaki Green | ZARA United States,GENERAL,Khaki Green,69.9,,40.0,True,,,,,,,,35% polyester | 100% polyester | 52% polyester | 35% RCS-certified recycled polyester | 100% RCS-certified recycled polyester | 52% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
12390720,ATHLETIC SNEAKERS - Gray | ZARA United States,GENERAL,Gray,69.9,,35.0,True,,,,,,,,22% polyester | 70% polyester,China,2026-03-22,93.62,comparison_shoesl797.html,Men
1887410,BASIC HEAVYWEIGHT T-SHIRT /03 - White | ZARA United States,GENERAL,White,29.9,,100.0,True,1650.0,17.62,,100.0,,True,12.28,Composition: 100% cotton,,2026-03-22,93.62,comparison_tshirts,Men
6224477,INTERLOCK PHOTOGRAPHIC PRINT SWEATSHIRT - Beige | ZARA United States,GENERAL,Beige,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Morocco,2026-03-22,93.62,comparison_tshirts,Men
3992430,RELAXED FIT TEXTURED T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,45.9,,51.0,True,2350.0,25.1,,51.0,,True,20.8,"Composition: 51% polyester, 49% cotton | 51% polyester | 49% cotton | 51% RCS-certified recycled polyester | 49% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,comparison_tshirts,Men
761414,BASIC CONTRAST RIB T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,29.9,,98.0,True,1650.0,17.62,,98.0,,True,12.28,"Composition: 98% cotton, 2% elastane | 98% cotton",Turkey,2026-03-22,93.62,comparison_tshirts,Men
1887411,BASIC MEDIUM WEIGHT T-SHIRT /02 - Bluish | ZARA United States,GENERAL,Bluish,29.9,,98.0,True,1650.0,17.62,,98.0,,True,12.28,"Composition: 98% cotton, 2% elastane",,2026-03-22,93.62,comparison_tshirts,Men
4087502,CONTRAST TEXT BOXY FIT T-SHIRT - Dark gray | ZARA United States,GENERAL,Dark gray,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton | 100% cotton,Turkey,2026-03-22,93.62,comparison_tshirts,Men
962431,COMBINED PRINTS T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton,,2026-03-22,93.62,comparison_tshirts,Men
4087400,WAFFLE KNIT T-SHIRT - Mid khaki | ZARA United States,GENERAL,Mid khaki,39.9,,100.0,True,2050.0,21.9,,100.0,,True,18.0,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_tshirts,Men
4805411,CONTRAST PRINT KNIT T-SHIRT - Pink | ZARA United States,GENERAL,Pink,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,Composition: 100% cotton | 100% cotton | 50% OCS certified organically grown cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
4805417,WASHED PRINT KNIT T-SHIRT - Black | ZARA United States,GENERAL,Black,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,Composition: 100% cotton | 100% cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
4374404,WASHED PRINT T-SHIRT - Dark anthracite | ZARA United States,GENERAL,Dark anthracite,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
962430,COMBINED PRINT AND EMBROIDERY T-SHIRT - Oyster-white | ZARA United States,GENERAL,Oyster-white,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,Composition: 100% cotton | 100% cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
962432,WASHED PRINT T-SHIRT - Ink blue | ZARA United States,GENERAL,Ink blue,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
1887499,THREE-PACK OF BASIC MEDIUM WEIGHT T-SHIRTS /02 - White | ZARA United States,GENERAL,White,89.9,,98.0,True,4950.0,52.87,,98.0,,True,37.03,"Composition: 98% cotton, 2% elastane | 98% cotton",Bangladesh,2026-03-22,93.62,comparison_tshirts,Men
4805418,WASHED PRINT KNIT T-SHIRT - Black | ZARA United States,GENERAL,Black,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
4090406,WASHED PRINT KNIT T-SHIRT - Ecru | ZARA United States,GENERAL,Ecru,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Portugal,2026-03-22,93.62,comparison_tshirts,Men
5584401,BASIC SLIM FIT T-SHIRT /01 - Greenish | ZARA United States,GENERAL,Greenish,19.9,,95.0,True,950.0,10.15,,95.0,,True,9.75,"Composition: 95% cotton, 5% elastane | 95% cotton | 95% OCS certified organically grown cotton",Turkey,2026-03-22,93.62,comparison_tshirts,Men
4092405,TEXTURED HENLEY SHIRT - White | ZARA United States,GENERAL,White,45.9,,100.0,True,2350.0,25.1,,100.0,,True,20.8,100% cotton | 95% cotton | 100% OCS certified organically grown cotton | 95% OCS certified organically grown cotton,Bangladesh,2026-03-22,93.62,comparison_tshirts,Men
3920662,STRIPED COTTON LINEN KNIT T-SHIRT - Ecru / Black | ZARA United States,GENERAL,Ecru / Black,59.9,,70.0,True,2950.0,31.51,,70.0,,True,28.39,"Composition: 70% cotton, 30% linen | 70% cotton | 30% linen | 30% RCS-certified recycled linen | 70% RCS-certified recycled cotton",China,2026-03-22,93.62,comparison_tshirts,Men
4087832,WASHED SLUB TEXTURED T-SHIRT - White | ZARA United States,GENERAL,White,45.9,,100.0,True,,,,,,,,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62,comparison_tshirts,Men
1887417,RELAXED FIT STRIPED JACQUARD T-SHIRT - striped | ZARA United States,GENERAL,striped,49.9,,100.0,True,2550.0,27.24,,100.0,,True,22.66,Composition: 100% cotton | 100% cotton,Bangladesh,2026-03-22,93.62,comparison_tshirts,Men
4442444,JACQUARD STRIPE T-SHIRT - Blue / White | ZARA United States,GENERAL,Blue / White,39.9,,61.0,True,2050.0,21.9,,61.0,,True,18.0,"Composition: 61% cotton, 39% polyester | 61% cotton | 39% polyester | 39% RCS-certified recycled polyester | 61% OCS certified organically grown cotton",Bangladesh,2026-03-22,93.62,comparison_tshirts,Men
