Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,Source File
12232720,HEEL DETAIL SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,100,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html
12215620,MONOCHROME THICK-SOLED SNEAKERS - Black | ZARA United States,GENERAL,Black,59.9,,100,True,,,,,,,,60% polyester | 100% polyester | 60% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html
12205720,SNEAKERS WITH HEEL DETAIL - Black | ZARA United States,GENERAL,Black,59.9,,100,True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html
12200720,BASIC SNEAKERS - Sea green | ZARA United States,GENERAL,Sea green,55.9,,100,True,,,,,,,,73% polyester | 10% cotton | 65% cotton | 35% polyester | 10% RCS-certified recycled cotton | 73% RCS-certified recycled polyester | 65% RCS-certified recycled cotton | 35% RCS-certified recycled polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html
12238720,MESH SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,59.9,,72,True,,,,,,,,72% polyester | 100% polyester,Vietnam,2026-03-22,93.62,comparison_shoesl797.html
12338720,CASUAL SNEAKERS - Blue | ZARA United States,GENERAL,Blue,89.9,,55,True,,,,,,,,65% polyester | 65% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html
12292720,LEATHER SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,89.9,,90,True,,,,,,,,40% cotton | 22% polyester | 65% cotton | 35% polyester,,2026-03-22,93.62,comparison_shoesl797.html
12343720,RETRO-STYLE SNEAKERS - Sandy Brown | ZARA United States,GENERAL,Sandy Brown,69.9,,45,True,1050.0,11.22,7550.0,-40.0,86.09,True,58.68,30% polyester | 83% polyester | 100% polyester | 30% RCS-certified recycled polyester | 83% RCS-certified recycled polyester | 100% RCS-certified recycled polyester,China,2026-03-22,93.62,comparison_shoesl797.html
12339720,RETRO STYLE SNEAKERS - Black | ZARA United States,GENERAL,Black,69.9,,41,True,,,,,,,,39% polyester | 94% polyester,China,2026-03-22,93.62,comparison_shoesl797.html
12310720,RETRO STYLE SNEAKERS - Green | ZARA United States,GENERAL,Green,69.9,,50,True,1050.0,11.22,7550.0,-40.0,86.09,True,58.68,70% polyester | 65% cotton | 35% polyester | 70% RCS-certified recycled polyester | 35% RCS-certified recycled polyester | 65% RCS-certified recycled cotton,China,2026-03-22,93.62,comparison_shoesl797.html
