feature,coefficient,abs_coefficient
name_PLEATED WIDE LEG PANTS - Oyster-white | ZARA United States,5.306704186244958e-05,5.306704186244958e-05
colour_from_title_Mid-gray,-5.2609286146803955e-05,5.2609286146803955e-05
name_PEARLESCENT EFFECT HANDBAG - white | ZARA United States,5.25274463730607e-05,5.25274463730607e-05
materials_text_69% cotton | 100% polyester | 69% RCS-certified recycled cotton | 100% RCS-certified recycled polyester,-5.2410781491478675e-05,5.2410781491478675e-05
name_Tailored Dress,-5.208969478685601e-05,5.208969478685601e-05
"materials_text_Composition: 55% polyester, 45% cotton, 0% viscose | 55% polyester | 45% cotton",-5.133384238646563e-05,5.133384238646563e-05
name_PEPLUM VOLUME DRESS - Dark brown | ZARA United States,5.1100200965959486e-05,5.1100200965959486e-05
materials_text_Composition: 100% polyester | 100% polyester,-5.0908989385607385e-05,5.0908989385607385e-05
name_PATCHWORK PRINT DRESS - Multicolored | ZARA United States,5.0842896679999896e-05,5.0842896679999896e-05
"materials_text_Composition: 64% polyester, 34% viscose, 2% elastane | 64% polyester | 64% RCS-certified recycled polyester",5.064712340229261e-05,5.064712340229261e-05
name_Tailored Jacket,-5.042938264861962e-05,5.042938264861962e-05
colour_from_title_Blue,-5.021769342243434e-05,5.021769342243434e-05
name_PENCIL MIDI SKIRT - Tobacco | ZARA Washed States,5.020957619503011e-05,5.020957619503011e-05
name_PUFFER VEST - Black | ZARA United States,5.015974750141542e-05,5.015974750141542e-05
colour_from_title_Beige-brown,-5.015628270534703e-05,5.015628270534703e-05
Source File_comparison_skirts,-4.95617131778547e-05,4.95617131778547e-05
name_Pleated Jacket,-4.890558315649463e-05,4.890558315649463e-05
name_BALLOON SLEEVE TOP ZW COLLECTION - Mid-ecru | ZARA United States,4.882953809033429e-05,4.882953809033429e-05
name_100% LINEN RELAXED FIT SHIRT - Light beige | ZARA Ribbed States,-4.771110878192104e-05,4.771110878192104e-05
name_PERFORATED SLINGBACK HEELS - Off White | ZARA United States,4.716836772068624e-05,4.716836772068624e-05
colour_from_title_Raspberry,-4.537660586149512e-05,4.537660586149512e-05
name_Contrast Cardigan,4.531546070852272e-05,4.531546070852272e-05
name_PINSTRIPE PANTS SET - Navy blue Contrast ZARA United States,-4.515693418168664e-05,4.515693418168664e-05
materials_text_86% cotton | 86% RCS-certified recycled cotton,-4.510355783963984e-05,4.510355783963984e-05
materials_text_14% polyester | 31% polyester | 31% RCS-certified recycled polyester,4.456306069090431e-05,4.456306069090431e-05
"materials_text_Composition: 52% polyester, 48% cellulose paste | 52% polyester | 52% RCS-certified recycled polyester",4.445346014081345e-05,4.445346014081345e-05
name_Textured Jeans,-4.430277943271384e-05,4.430277943271384e-05
colour_from_title_Black / White,-4.427083332641916e-05,4.427083332641916e-05
"materials_text_Composition: 57% cotton, 43% polyester | 57% cotton | 43% polyester | 43% RCS-certified recycled polyester | 57% OCS certified organically grown cotton",-4.305409807857587e-05,4.305409807857587e-05
colour_from_title_Multi-color,-4.295720253994991e-05,4.295720253994991e-05
name_Washed Top,4.28109545132394e-05,4.28109545132394e-05
