Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate
00155315,FAUX LEATHER RELAXED FIT PANTS - Black | ZARA United States,GENERAL,Black,79.9,,"
100",True,4350.0,46.46,,"
100",,True,33.44,100% polyester | 100% cotton | 100% RCS-certified recycled polyester | 100% OCS certified organically grown cotton,China,2026-03-22,93.62
03918305,PARACHUTE CARGO PANTS - Gray | ZARA United States,GENERAL,Gray,79.9,, 100,True,4350.0,46.46,, 100,,True,33.44,Composition: 100% cotton | 100% cotton,China,2026-03-22,93.62
04036070,RELAXED FIT PLEATED PANTS - Sand | ZARA United States,GENERAL,Sand,79.9,, 67,True,4350.0,46.46,, 67,,True,33.44,"Composition: 67% polyester, 27% viscose, 6% elastane | 67% polyester | 67% RCS-certified recycled polyester",Morocco,2026-03-22,93.62
06861735,RELAXED FIT PANTS - Light beige | ZARA United States,GENERAL,Light beige,69.9,, 100,True,3950.0,42.19,, 100,,True,27.71,Composition: 100% cotton | 100% cotton | 100% OCS certified organically grown cotton,Turkey,2026-03-22,93.62
01195466,RELAXED FIT LINEN - VISCOSE PANTS - Black | ZARA United States,GENERAL,Black,69.9,, 52,True,3950.0,42.19,, 52,,True,27.71,"Composition: 52% linen, 48% viscose | 52% linen | 52% certified European grown linen",Bangladesh,2026-03-22,93.62
01195235,FLOWY RELAXED FIT PANTS - Brown / Taupe | ZARA United States,GENERAL,Brown / Taupe,59.9,, 93,True,,,,,,,,"Composition: 93% viscose, 7% polyester | 7% polyester",Bangladesh,2026-03-22,93.62
03918440,CONTRAST STRIPES TECHNICAL JOGGER PANTS - Red | ZARA United States,GENERAL,Red,59.9,, 100,True,2950.0,31.51,, 100,,True,28.39,,Bangladesh,2026-03-22,93.62
01195462,FLOWY PLEATED PANTS - Olive green | ZARA United States,GENERAL,Olive green,59.9,, 89,True,2950.0,31.51,, 89,,True,28.39,"Composition: 89% lyocell, 11% polyester | 11% polyester",Bangladesh,2026-03-22,93.62
05085100,RELAXED FIT SEQUIN PANTS - Dark navy | ZARA United States,GENERAL,Dark navy,179.0,, 18,True,10950.0,116.96,, 18,,True,62.04,"Composition: 68% polyester, 18% viscose, 14% wool | 68% polyester | 14% wool | 14% RCS-certified recycled wool | 68% RCS-certified recycled polyester",China,2026-03-22,93.62
00706706,RELAXED FIT COTTON - LINEN PANTS - Mink | ZARA United States,GENERAL,Mink,99.9,, 79,True,5550.0,59.28,, 79,,True,40.62,"Composition: 79% cotton, 21% linen | 79% cotton | 21% linen | 79% OCS certified organically grown cotton",Turkey,2026-03-22,93.62
